tconst	ordering	nconst	category	job	characters
tt0349710	1	nm0001618	actor		"[""Jack Morrison""]"
tt0349710	2	nm0000237	actor		"[""Captain Mike Kennedy""]"
tt0349710	3	nm0057150	actor		"[""Linda Morrison""]"
tt0349710	4	nm0001598	actor		"[""Lenny Richter""]"
tt0349710	6	nm0171474	writer	written by	
tt0349710	7	nm0798661	producer	producer	
tt0349710	8	nm0743919	composer		
tt0349903	10	nm0391794	composer		
tt0349903	1	nm0000123	actor		"[""Danny Ocean""]"
tt0349903	2	nm0000093	actor		"[""Rusty Ryan""]"
tt0349903	3	nm0000210	actor		"[""Tess Ocean""]"
tt0349903	4	nm0001876	actor		"[""Isabel Lahiri""]"
tt0349903	5	nm0001752	director		
tt0349903	7	nm0425138	writer	characters	
tt0349903	9	nm0005545	producer	producer	
tt0349995	1	nm0322513	actor		"[""Dr. Carl Gustav Jung""]"
tt0349995	2	nm0288976	actor		"[""Sabina Spielrein""]"
tt0349995	3	nm0272401	actor		"[""Richard Fraser""]"
tt0349995	4	nm0239764	actor		"[""Marie Franquin""]"
tt0349995	5	nm0264967	director		
tt0350258	10	nm0035661	composer		
tt0350258	1	nm0004937	actor		"[""Ray Charles""]"
tt0350258	2	nm0005093	actor		"[""Margie Hendricks""]"
tt0350258	3	nm0913488	actor		"[""Della Bea Robinson""]"
tt0350258	4	nm0694066	actor		"[""Jeff Brown""]"
tt0350258	5	nm0000431	director		
tt0350258	6	nm1343803	writer	story	
tt0350258	8	nm0049945	producer	producer	
tt0350261	1	nm0000182	actor		"[""Jean Gilkyson""]"
tt0350261	2	nm0000602	actor		"[""Einar Gilkyson""]"
tt0350261	3	nm0000151	actor		"[""Mitch Bradley""]"
tt0350261	4	nm0524197	actor		"[""Crane Curtis""]"
tt0350261	5	nm0002120	director		
tt0350261	9	nm0480440	producer	producer	
tt0350730	5	nm0000628	director		
tt0350730	8	nm1316530	actor		"[""Car Dealer""]"
tt0350730	9	nm0861151	actor		"[""Father Ken""]"
tt0351283	10	nm0001877	composer		
tt0351283	1	nm0001674	actor		"[""Marty""]"
tt0351283	2	nm0001774	actor		"[""Alex""]"
tt0351283	3	nm0001710	actor		"[""Melman""]"
tt0351283	4	nm0000586	actor		"[""Gloria""]"
tt0351283	5	nm0201509	director		
tt0351283	6	nm0569891	director		
tt0351283	8	nm1129905	writer	written by	
tt0352248	10	nm0002353	composer		
tt0352248	1	nm0000128	actor		"[""Jim Braddock""]"
tt0352248	2	nm0000250	actor		"[""Mae Braddock""]"
tt0352248	3	nm0081572	actor		"[""Max Baer""]"
tt0352248	4	nm0316079	actor		"[""Joe Gould""]"
tt0352248	5	nm0000165	director		
tt0352248	7	nm0326040	writer	screenplay	
tt0352248	8	nm0004976	producer	producer	
tt0352248	9	nm0001508	producer	producer	
tt0352520	10	nm0366880	composer		
tt0352520	1	nm0001691	actor		"[""Peter Sellers""]"
tt0352520	2	nm0000234	actor		"[""Britt Ekland""]"
tt0352520	3	nm0001833	actor		"[""Anne Sellers""]"
tt0352520	4	nm0001475	actor		"[""Blake Edwards""]"
tt0352520	5	nm0394280	director		
tt0352520	6	nm1318194	writer	book	
tt0352520	7	nm1321655	writer	teleplay	
tt0352520	8	nm1321656	writer	teleplay	
tt0352520	9	nm0097717	producer	producer	
tt0352757	10	nm1399243	actor		"[""Bhavani""]"
tt0352757	1	nm0015001	actor		"[""Raja""]"
tt0352757	2	nm0433392	actor		"[""Priya""]"
tt0352757	3	nm1269875	actor		"[""Priya Mahalaxmi""]"
tt0352757	4	nm0883014	actor		"[""Sappai""]"
tt0352757	9	nm0222181	actor		
tt0352925	2	nm1318596	actor		"[""Action Fighter (Marvin)""]"
tt0352925	4	nm0384464	actor		"[""Miss Lee""]"
tt0352925	6	nm1345280	producer	producer	
tt0353357	10	nm0482068	cinematographer	director of photography	
